MANOEL REIS CHAVES CORTEZ;23333;PPS;-;0;
MARCELLO DE LIMA LELIS;43123;PV;UNIÃO E TRABALHO;0;
MARCELO BISPO DOS SANTOS;19191;PTN;FRENTE ALTERNATIVA FATO NOVO;0;
MARCIA REGINA MARQUES AMADO DA SILVA;25369;PFL;-;0;
MARCILENE RIBEIRO DE CASTRO;17600;PSL;FATO;0;
MARCILIO GOMES DE SOUSA;40456;PSB;UNIÃO DEMOCRÁTICA DO TOCANTINS - UDT;0;
MARCILON MARTINS DOS SANTOS;13222;PT;MUDANÇA PRA VALER;0;
MARCIO PINHEIRO RODRIGUES;15600;PMDB;-;0;
MARCOS ANTONIO DA SILVA;31044;PHS;FATO;0;
MARDER COELHO DOS SANTOS;43400;PV;UNIÃO E TRABALHO;0;
MARIA AGOSTINHA CAMPOS SOARES;22224;PL;UNIÃO PELO TOCANTINS;0;
MARIA ALDEISE CASTRO CAVALCANTI;12222;PDT;FRENTE ALTERNATIVA FATO NOVO;0;
MARIA APARECIDA NASCIMENTO DALTRO;25888;PFL;-;0;
MARIA DA BADIA BEZERRA SALES;15800;PMDB;-;0;
MARIA DO SOCORRO COSTA TEIXEIRA;28678;PRTB;FATO;0;
MARIA DO SOCORRO FERREIRA RESENDE;31000;PHS;FATO;0;
MARIA DO SOCORRO SOARES OLIVEIRA;11400;PP;UNIÃO PELO TOCANTINS;0;
MARIA IRES DA GAMA LIMA;45444;PSDB;UNIÃO E TRABALHO;0;
MARIA IVONEIDE LOPES DOS REIS;20500;PSC;UNIÃO DEMOCRÁTICA DO TOCANTINS - UDT;0;
MARIA LUISA ALVES DE ARAUJO;11444;PP;UNIÃO PELO TOCANTINS;0;
MARIA LUIZA RIBEIRO ZUMBA;45129;PSDB;UNIÃO E TRABALHO;0;
MARIA MARLENE XAVIER SANTIAGO;19021;PTN;FRENTE ALTERNATIVA FATO NOVO;0;
MARIA MARQUES DA SILVA;27027;PSDC;-;0;
MARIA ZULEIDE ALVES PEDROZA;14123;PTB;UNIÃO DEMOCRÁTICA DO TOCANTINS - UDT;0;
MARINALDO PASSOS BARROS;40700;PSB;UNIÃO DEMOCRÁTICA DO TOCANTINS - UDT;0;
MARIO CESAR DE ARAUJO;17100;PSL;FATO;0;
MÁRIO SÉRGIO RODRIGUES MACÊDO;23555;PPS;-;0;
MARIOZAN DA SILVA PEREIRA;17777;PSL;FATO;0;
MARISTELA DE SOUSA LIMA;45785;PSDB;UNIÃO E TRABALHO;0;
MARITAN SILVA DE OLIVEIRA;13213;PT;MUDANÇA PRA VALER;0;
MARLY ROSA SOUSA ANTUNES;28155;PRTB;FATO;0;
MARTA MAZELY RODRIGUES LEANDRO;23001;PPS;-;0;
MASCIMINO PINHEIRO NETO;17001;PSL;FATO;0;
MEROVEU ALVES PARRIÃO;22221;PL;UNIÃO PELO TOCANTINS;0;
MIGUEL ANGELO REBELO VAZ;25025;PFL;-;0;
MILENA ANDRADE RÊGO;40800;PSB;UNIÃO DEMOCRÁTICA DO TOCANTINS - UDT;0;
MOSANIEL FALCÃO DE FRANÇA;20789;PSC;UNIÃO DEMOCRÁTICA DO TOCANTINS - UDT;0;
NELSIONE AZEVEDO BARROS;25300;PFL;-;0;
NELSON RODRIGUES DA SILVA;28456;PRTB;FATO;0;
NEUSA HELENA PEREIRA MEDONÇA RODRIGUES;25180;PFL;-;0;
NEWDSON SIQUEIRA ALBUQUERQUE;70555;PT do B;UNIÃO DEMOCRÁTICA DO TOCANTINS - UDT;0;
OCELIO NOBRE DA SILVA;45300;PSDB;UNIÃO E TRABALHO;0;
ORIVAN GONÇALVES DE LIMA;11211;PP;UNIÃO PELO TOCANTINS;0;
BRANCOS;0;
NULOS;0;
